timestamp,linear_speed,angular_speed,distance_front,distance_left,distance_right
1782305472.718,0.150,0.000,0.649,3.500,0.371
1782305472.818,0.150,0.000,0.636,3.500,0.399
1782305472.918,0.150,0.000,0.636,3.500,0.399
1782305473.018,0.000,0.500,0.588,3.500,0.414
1782305473.118,0.000,0.500,0.588,3.500,0.414
1782305473.219,0.000,0.500,0.559,3.500,0.445
1782305473.318,0.000,0.500,0.559,3.500,0.445
1782305473.418,0.000,0.500,0.580,3.500,0.463
1782305473.518,0.000,0.500,0.580,3.500,0.463
1782305473.618,0.000,0.500,0.635,3.500,0.493
1782305473.718,0.000,0.500,0.635,3.500,0.493
1782305473.818,0.150,0.000,0.717,3.500,0.451
1782305473.918,0.150,0.000,0.717,3.500,0.451
1782305474.018,0.150,0.000,0.776,3.500,0.435
1782305474.118,0.150,0.000,0.776,3.500,0.435
1782305474.218,0.150,0.000,0.830,3.500,0.404
1782305474.318,0.150,0.000,0.830,3.500,0.404
1782305474.418,0.150,0.000,0.831,3.500,0.389
1782305474.518,0.150,0.000,0.831,3.500,0.389
1782305474.618,0.150,0.000,0.810,3.500,0.368
1782305474.718,0.150,0.000,0.810,3.500,0.368
1782305474.818,0.150,0.000,0.759,3.500,0.362
1782305474.918,0.150,0.000,0.759,3.500,0.362
1782305475.018,0.000,0.500,0.730,3.500,0.346
1782305475.118,0.000,0.500,0.730,3.500,0.346
1782305475.218,0.000,0.500,0.748,3.500,0.345
1782305475.318,0.000,0.500,0.748,3.500,0.345
1782305475.418,0.000,0.500,0.946,3.500,0.322
1782305475.518,0.000,0.500,0.946,3.500,0.322
1782305475.618,0.000,0.500,1.311,3.483,0.298
1782305475.718,0.000,0.500,1.311,3.483,0.298
1782305475.818,0.150,0.000,2.238,3.435,0.305
1782305475.918,0.150,0.000,2.238,3.435,0.305
1782305476.018,0.150,0.000,3.250,3.426,0.268
1782305476.118,0.150,0.000,3.250,3.426,0.268
1782305476.218,0.150,0.000,3.253,3.425,0.276
